ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
289,India,IN,Surat city,21.195000,72.819000,An. stephensi s.l.,NR,INMATURE STAGES,2001,NR,2001,NR,larval collection,NR,NR,NR,"Haq, S., Bhatt, R.M., Vaishnav, K.G. and Yadav, R.S. (2004).  Field evaluation of biolarvicides in Surat city, India. Journal of Vector Borne Diseases, 41(3-4):61-6",https://www.ncbi.nlm.nih.gov/pubmed/15672558," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
694,India,IN,Vasant Vihar,28.557400,77.157100,An. stephensi s.l.,NR,NR,1985,AUGUST,1985,AUGUST,NR,240,NR,NR,"Sharma, V.P., Sharma, G.K., Ansari, M.A., Mittal, P.K., Razdan, R.K. and Batra, C.P. (1986).  Impact of malathion thermal fogging on mosquito populations in Delhi and its place in malaria control. Indian Journal of Malariology, 23(1):65-7",https://www.ncbi.nlm.nih.gov/pubmed/3758441," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
697,India,IN,Tughlakabad,28.500000,77.267000,An. stephensi s.l.,NR,NR,1985,AUGUST,1985,AUGUST,NR,150,NR,NR,"Sharma, V.P., Sharma, G.K., Ansari, M.A., Mittal, P.K., Razdan, R.K. and Batra, C.P. (1986).  Impact of malathion thermal fogging on mosquito populations in Delhi and its place in malaria control. Indian Journal of Malariology, 23(1):65-7",https://www.ncbi.nlm.nih.gov/pubmed/3758441," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
731,India,IN,Pondicherry,11.929100,79.829100,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Vidhyanandhini, R. and Kumar, N.P. (2008).  Characterization of the 3-HKT gene in important malaria vectors in India, viz:  Anopheles culicifacies and  Anopheles stephensi (Diptera: Culicidae). Memorias do Instituto Oswaldo Cruz, 103(6):595-7",https://www.ncbi.nlm.nih.gov/pubmed/18949331," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
738,India,IN,George Town,13.093900,80.283900,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Aarumugam, P, Krishnamoorthy, N and Gunasekaran, K. (2015).  Deltamethrin induced functional mortality of  Anopheles stephensi, the urban malaria vector, in relation to resistance development. Journal of Vector Borne Diseases, 52(3):261-264",https://www.ncbi.nlm.nih.gov/pubmed/26418659," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
907,India,IN,Kuniamuthur,10.953100,76.952100,An. stephensi s.l.,NR,NR,,JULY,NR,JULY,NR,0,NR,morphology,"Arjunan, NK, Kadarkarai, M, Kumar, S, Pari, M, Thiyagarajan, N, Vincent, CT and Barnard, DR. (2015).  Factors influencing the spatial distribution of  Anopheles larvae in Coimbatore District, Tamil Nadu, India. Acta Tropica, 152(1):121-30",https://www.ncbi.nlm.nih.gov/pubmed/26364718," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
916,India,IN,Thondamuthur,10.989300,76.840900,An. stephensi s.l.,NR,NR,,JULY,NR,JULY,NR,0,NR,morphology,"Arjunan, NK, Kadarkarai, M, Kumar, S, Pari, M, Thiyagarajan, N, Vincent, CT and Barnard, DR. (2015).  Factors influencing the spatial distribution of  Anopheles larvae in Coimbatore District, Tamil Nadu, India. Acta Tropica, 152(1):121-30",https://www.ncbi.nlm.nih.gov/pubmed/26364718," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
920,India,IN,Melvisharam,12.939600,79.239700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Bharathi, A, Roopan, SM, Rahuman, AA and Rajakumar, G. (2015).  (E)-2-Benzylidene-7-chloro-9-phenyl-3,4-dihydroacridin-1(2H)-ones: synthesis and larvicidal activity.41(4):2453-2464",https://www.semanticscholar.org/paper/(E)-2-Benzylidene-7-chloro-9-phenyl-3%2C4-dihydroacridin-1(2H)-ones%3A-Bharathi-Roopan/92f228b7ef2d21554055f40fd8776d20f23831e5," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
927,India,IN,Melvisharam,12.939700,79.239700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Jayaseelan, C, Rahuman, AA, Rajakumar, G, Santhoshkumar, T, Kirthi, AV, Marimuthu, S, Bagavan, A, Kamaraj, C, Zahir, AA, Elango, G, Velayutham, K, Rao, KV, Karthik, L and Raveendran, S. (2012).  Efficacy of plant-mediated synthesized silver nanoparticles against hematophagous parasites. Parasitology Research, 111(2):921-33",https://www.ncbi.nlm.nih.gov/pubmed/21638210," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
941,India,IN,Melvisharam,12.939700,79.239700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kamaraj, C, Abdul Rahman, A, Bagavan, A, Abduz Zahir, A, Elango, G, Kandan, P, Rajakumar, G, Marimuthu, S and Santhoshkumar, T. (2010).  Larvicidal efficacy of medicinal plant extracts against  Anopheles stephensi and  Culex quinquefasciatus (Diptera: Culicidae). Tropical Biomedicine, 27(2):211-219",https://www.ncbi.nlm.nih.gov/pubmed/20962718," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
951,India,IN,Melvisharam,12.939700,79.239700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Loganathan, K, Kumar, G, Kirthi, AV, Rao, KV and Rahuman, AA. (2013).  Entomopathogenic marine actinomycetes as potential and low-cost biocontrol agents against bloodsucking arthropods. Parasitology Research, 112(11):3951-9",https://www.ncbi.nlm.nih.gov/pubmed/24013340," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
974,India,IN,Melvisharam,12.939700,79.239700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Roopan, SM, Rohita, Madhumitha, G, Rahuman, AA, Kamaraj, C, Bharathi, A and Surendra, TV. (2013).  Low-cost and eco-friendly phyto-synthesis of silver nanoparticles using Cocos nucifera coir extract and its larvicidal activity.43(1):631-635",https://www.sciencedirect.com/science/article/abs/pii/S0926669012004839," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
975,India,IN,Melvisharam,12.939700,79.239700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Saurav, K, Rajakumar, G, Kannabiran, K, Rahuman, AA, Velayutham, K, Elango, G, Kamaraj, C and Zahir, AA. (2013).  Larvicidal activity of isolated compound 5-(2,4-dimethylbenzyl) pyrrolidin-2-one from marine Streptomyces VITSVK5 sp. against Rhipicephalus (Boophilus) microplus,  Anopheles stephensi, and  Culex tritaeniorhynchus. Parasitology Research, 112(1):215-26",https://www.ncbi.nlm.nih.gov/pubmed/22009268," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
931,India,IN,Manimutharu,8.621400,77.400000,An. stephensi s.l.,NR,NR,2013,AUGUST,2014,JULY,NR,NR,NR,morphology,"Anbalagan, S, Arunprasanna, V, Kannan, M, Dinakaran, S and Krishnan, M. (2015).  Spatio-temporal dynamics of mosquitoes in stream pools of a biosphere reserve of Southern Western Ghats, India. Acta Tropica, 152(1):228-36",https://www.ncbi.nlm.nih.gov/pubmed/26434940," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
934,India,IN,Five falls,8.932800,77.238300,An. stephensi s.l.,NR,NR,2013,AUGUST,2014,JULY,NR,NR,NR,morphology,"Anbalagan, S, Arunprasanna, V, Kannan, M, Dinakaran, S and Krishnan, M. (2015).  Spatio-temporal dynamics of mosquitoes in stream pools of a biosphere reserve of Southern Western Ghats, India. Acta Tropica, 152(1):228-36",https://www.ncbi.nlm.nih.gov/pubmed/26434940," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
935,India,IN,Chinnakuttalam,8.974900,77.184400,An. stephensi s.l.,NR,NR,2013,AUGUST,2014,JULY,NR,NR,NR,morphology,"Anbalagan, S, Arunprasanna, V, Kannan, M, Dinakaran, S and Krishnan, M. (2015).  Spatio-temporal dynamics of mosquitoes in stream pools of a biosphere reserve of Southern Western Ghats, India. Acta Tropica, 152(1):228-36",https://www.ncbi.nlm.nih.gov/pubmed/26434940," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
983,India,IN,Hyderabad,17.390900,78.486400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,"morphology, DNA sequencing","Sharma, A, Deshmukh, A, Sharma, R, Kumar, A, Mukherjee, S, Chandra, GC and Gakhar, SK. (2014).  Population genetic structure of malaria vector  Anopheles stephensi using mitochondrial Cytochrome oxidase II gene in Indian populations.52(10):996-1002",https://www.ncbi.nlm.nih.gov/pubmed/8867060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1075,India,IN,Hyderabad,17.387800,78.488600,An. stephensi s.l.,NR,NR,2012,APRIL,2012,APRIL,NR,NR,NR,"morphology, DNA sequencing","Sharma, R, Sharma, A, Kumar, A, Dube, M and Gakhar, SK. (2016).  Population genetic structure of urban malaria vector  Anopheles stephensi in India. Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases, 39(1):35-44",https://www.ncbi.nlm.nih.gov/pubmed/26777030," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
995,India,IN,Nehru Park,26.275300,73.013700,An. stephensi s.l.,NR,NR,2010,NR,2011,NR,NR,NR,NR,NR,"Singh, H, Marwal, R, Mishra, A and Singh, KV. (2014).  Predatory habits of Lutzia (Metalutzia) fuscana (Wiedmann) (Diptera: Culicidae) in the arid environments of Jodhpur, western Rajasthan, India.3(1):70-79",http://www.iaees.org/publications/journals/arthropods/articles/2014-3%281%29/predatory-habits-of-Lutzia-fuscana.pdf," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
997,India,IN,Khemakakuan,26.234100,72.983900,An. stephensi s.l.,NR,NR,2010,NR,2011,NR,NR,NR,NR,NR,"Singh, H, Marwal, R, Mishra, A and Singh, KV. (2014).  Predatory habits of Lutzia (Metalutzia) fuscana (Wiedmann) (Diptera: Culicidae) in the arid environments of Jodhpur, western Rajasthan, India.3(1):70-79",http://www.iaees.org/publications/journals/arthropods/articles/2014-3%281%29/predatory-habits-of-Lutzia-fuscana.pdf," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1000,India,IN,Jalori Gate,26.284400,73.016200,An. stephensi s.l.,NR,NR,2010,NR,2011,NR,NR,NR,NR,NR,"Singh, H, Marwal, R, Mishra, A and Singh, KV. (2014).  Predatory habits of Lutzia (Metalutzia) fuscana (Wiedmann) (Diptera: Culicidae) in the arid environments of Jodhpur, western Rajasthan, India.3(1):70-79",http://www.iaees.org/publications/journals/arthropods/articles/2014-3%281%29/predatory-habits-of-Lutzia-fuscana.pdf," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1023,India,IN,Jhunjhunu,28.133300,75.400000,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,"morphology, DNA sequencing","Vipin, Dube, M and Gakhar, SK. (2010).  Gene flow in malaria vector  Anopheles stephensi (Diptera: Culicidae) across the Aravalli Hills in North-west India. Entomological Research, 40(2):85-96",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-5967.2010.00264.x," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1033,India,IN,Gurgaon city,28.460000,77.030000,An. stephensi s.l.,NR,NR,2011,NR,2011,NR,NR,NR,NR,"morphology, DNA sequencing","Dykes, CL, Das, MK, Eapen, A, Batra, CP, Ghosh, SK, Vijayan, VA, Mishra, S and Singh, OP. (2016).  Knockdown Resistance (kdr) Mutations in Indian  Anopheles stephensi (Diptera: Culicidae) Populations. Journal of Medical Entomology, 53(2):315-20",https://www.ncbi.nlm.nih.gov/pubmed/26747858," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1036,India,IN,Mysuru city,12.260000,76.600000,An. stephensi s.l.,NR,NR,2011,NR,2011,NR,NR,NR,NR,"morphology, DNA sequencing","Dykes, CL, Das, MK, Eapen, A, Batra, CP, Ghosh, SK, Vijayan, VA, Mishra, S and Singh, OP. (2016).  Knockdown Resistance (kdr) Mutations in Indian  Anopheles stephensi (Diptera: Culicidae) Populations. Journal of Medical Entomology, 53(2):315-20",https://www.ncbi.nlm.nih.gov/pubmed/26747858," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1060,India,IN,Madurai city,9.926100,78.123100,An. stephensi s.l.,NR,NR,2013,AUGUST,2013,SEPTEMBER,NR,0,NR,morphology,"Kamaladhasan, N, Tyagi, BK, Swamy, PS and Chandrasekaran, S. (2016).  Studies on the maintenance of 'self-sustained' mosquito vector population in Vaigai river, South India. Current Science, 110(1):57-68",https://www.researchgate.net/publication/292615468_Studies_on_the_Maintenance_of_'Self-Sustained'_Mosquito_Vector_Population_in_Vaigai_River_South_India," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1061,India,IN,Madurai city,9.926100,78.123100,An. stephensi s.l.,NR,NR,2013,NOVEMBER,2013,DECEMBER,NR,0,NR,morphology,"Kamaladhasan, N, Tyagi, BK, Swamy, PS and Chandrasekaran, S. (2016).  Studies on the maintenance of 'self-sustained' mosquito vector population in Vaigai river, South India. Current Science, 110(1):57-68",https://www.researchgate.net/publication/292615468_Studies_on_the_Maintenance_of_'Self-Sustained'_Mosquito_Vector_Population_in_Vaigai_River_South_India," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1062,India,IN,Madurai city,9.926100,78.123100,An. stephensi s.l.,NR,NR,2014,MAY,2014,JUNE,NR,0,NR,morphology,"Kamaladhasan, N, Tyagi, BK, Swamy, PS and Chandrasekaran, S. (2016).  Studies on the maintenance of 'self-sustained' mosquito vector population in Vaigai river, South India. Current Science, 110(1):57-68",https://www.researchgate.net/publication/292615468_Studies_on_the_Maintenance_of_'Self-Sustained'_Mosquito_Vector_Population_in_Vaigai_River_South_India," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
381,India,IN,Nadiad taluka,22.691000,72.856000,An. stephensi s.l.,NR,INMATURE STAGES,1993,SEPTEMBER,1994,AUGUST,larval collection,NR,NR,morphology,"Kant, R. and Srivastava, H.C. (2004).  Observations on anopheline breeding in relation to aquatic plants in different breeding habitats of Kheda (Gujarat). Journal of Communicable Diseases, 36(3):187-94",https://www.ncbi.nlm.nih.gov/pubmed/11398662," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
705,India,IN,Nadiad Taluka,22.690000,72.856000,An. stephensi s.l.,NR,NR,1985,JANUARY,1985,JANUARY,NR,NR,NR,NR,"Sharma, V.P., Sharma, R.C. and Gautam, A.S. (1986).  Bio-environmental control of malaria in Nadiad, Kheda district, Gujarat. Indian Journal of Malariology, 23(2):95-117",https://www.ncbi.nlm.nih.gov/pubmed/2883034," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
706,India,IN,Nadiad Taluka,22.690000,72.856000,An. stephensi s.l.,NR,NR,1985,JANUARY,1985,JANUARY,NR,NR,NR,NR,"Sharma, V.P., Sharma, R.C. and Gautam, A.S. (1986).  Bio-environmental control of malaria in Nadiad, Kheda district, Gujarat. Indian Journal of Malariology, 23(2):95-117",https://www.ncbi.nlm.nih.gov/pubmed/2883034," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
707,India,IN,Nadiad Taluka,22.690000,72.856000,An. stephensi s.l.,NR,NR,1985,FEBRUARY,1985,FEBRUARY,NR,NR,NR,NR,"Sharma, V.P., Sharma, R.C. and Gautam, A.S. (1986).  Bio-environmental control of malaria in Nadiad, Kheda district, Gujarat. Indian Journal of Malariology, 23(2):95-117",https://www.ncbi.nlm.nih.gov/pubmed/2883034," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
708,India,IN,Nadiad Taluka,22.690000,72.856000,An. stephensi s.l.,NR,NR,1985,FEBRUARY,1985,FEBRUARY,NR,NR,NR,NR,"Sharma, V.P., Sharma, R.C. and Gautam, A.S. (1986).  Bio-environmental control of malaria in Nadiad, Kheda district, Gujarat. Indian Journal of Malariology, 23(2):95-117",https://www.ncbi.nlm.nih.gov/pubmed/2883034," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
